"","cat_pais","ncat_eleccion","ncat_ronda","n_candidaturas","n_debates_eleccion","dico_debates_eleccion","n_debates_frontrunner_presente","n_debates_frontycha_presentes","n_debates_frontORcha_presentes","dico_frontrunner_presente","dico_frontycha_presentes","dico_frontORcha_presentes","lagged_n_debates_eleccion","lagged_n_debates_frontrunner_presente","lagged_n_debates_frontORcha_presentes","lagged_dico_debates_eleccion","lagged_dico_frontrunner_presente","lagged_dico_frontORcha_presentes","lagged_all_previous_elec","lagged_all_previous_elec_frontrunner_presente","lagged_all_previous_debates","lagged_all_previous_debates_frontrunner_presente","lagged_dico_any_previous_elec","lagged_dico_any_previous_elec_frontrunner_presente","electionid","turnout","sd_mean_encuestas_candidato","sd_vote_","concentracion","competitividad","incumbente","frontrunner","winner","challenger","previous_year","start_year","mean_prop_elecciones_con_debates_periodo_previo","n_elecciones_año_anterior_region","n_elecciones_año_anterior_region_con_debates","n_elecciones_año_anterior_region_con_frontrunner","prop_elecciones_año_anterior_region_con_debates","prop_elecciones_año_anterior_region_con_frontrunner","cat_primer_debate","ncat_regmedios","ncat_regestado","ncat_regcandidatos","ncat_totreg","average_confianza_tv","average_confianza_ppols","median_confianza_tv","median_confianza_ppols","average_scaled_confianza_tv","average_scaled_confianza_ppols","sd_confianza_tv","sd_confianza_ppols","dico_confianza_tv_0","dico_confianza_tv_1","dico_confianza_tv_2","dico_confianza_tv_3","dico_confianza_ppols_0","dico_confianza_ppols_1","dico_confianza_ppols_2","dico_confianza_ppols_3","average_dias_tv","median_dias_tv","sd_dias_tv","int_average_confianza_tv","int_average_confianza_ppols","int_average_dias_tv","wave","average_confianza_medios","average_scaled_confianza_medios","average_confianza_medios_recat","average_confianza_tv_medios_latin_lapop","average_scaled_confianza_tv_medios_latin_lapop","int_average_confianza_tv_medios_latin_lapop","int_average_scaled_confianza_tv_medios_latin_lapop","año_reforma","consec_reforma_pais","prohibicion_propaganda","acceso_gratuito","distribucion_tiempos","franja_presidente","cname","cname_year","version","egov_hci","wdi_litrad","undp_hdi","wdi_popurb","wvs_pmi4","wvs_pmi12","ihme_hle_0104t","who_let","wdi_gdpcappppcon2017","wdi_internet","egov_tii","rsf_pfi","wvs_confpr","wvs_conftv","bti_foe","diat_ti","nelda_mbbe","atop_transyr","nelda_fme","p_durable","bmr_demdur","bmr_dem","bmr_dembr","bmr_demtran","gol_pest","p_polity2","ideavt_prescv","ideavt_presvt","chga_demo","cses_pc","gol_enep","gol_enep1","gol_enpres","wvs_confpp","nelda_vcdbe","bti_ci","jw_persr"
"179","Republica Dominicana",2012,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,2008,0.613095238095238,6,4,3,0.666666666666667,0.5,2016,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic (the)","Dominican Republic 2012","QoGStdTSjan24",NA,90.1551818847656,0.71799999,75.802,NA,NA,64.987991,NA,13087.9489899427,42.32,NA,NA,NA,NA,NA,NA,0,0,0,16,47,1,0,0,2,8,0,70.23,NA,NA,2.91,3.04116862991735,2.070975,NA,0,NA,NA
"180","Republica Dominicana",2016,1,8,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,2012,0.729166666666667,4,4,2,1,0.5,2016,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic (the)","Dominican Republic 2016","QoGStdTSjan24",NA,93.7784576416016,0.755,79.436,NA,NA,64.016205,NA,15967.2022809286,63.87086474,NA,NA,NA,NA,NA,NA,1,0,0,20,51,1,0,0,2,7,0,69.6,NA,NA,4.311624,4.311624,1.981898,NA,1,NA,NA
"181","Republica Dominicana",2020,1,6,0,0,0,0,0,0,0,0,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,2016,0.741666666666667,8,6,5,0.75,0.625,2016,0,4,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic (the)","Dominican Republic 2020","QoGStdTSjan24",NA,NA,0.764,82.54,NA,NA,NA,NA,16768.4261044255,82.19830578,NA,NA,NA,NA,NA,NA,0,NA,0,NA,55,1,0,0,NA,NA,0,55.29,NA,NA,NA,NA,NA,NA,1,NA,NA
"182","El Salvador",1984,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1983,1980,0.125,2,1,0,0.5,0,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"El Salvador","El Salvador 1984","QoGStdTSjan24",NA,NA,NA,46.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,0,0,0,1,1,0,1,2,6,0,NA,1,NA,NA,NA,3.16,NA,1,NA,NA
"183","El Salvador",1989,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1984,0.166666666666667,4,0,0,0,0,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,"El Salvador_01",0,1,"01.Igualitaria",120,"El Salvador","El Salvador 1989","QoGStdTSjan24",NA,NA,NA,48.754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,0,0,0,5,6,1,0,0,2,6,0,54.7,1,NA,2.75,2.75,2.35,NA,1,NA,NA
"184","El Salvador",1994,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,1989,0.437777777777778,5,4,1,0.8,0.2,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993,"El Salvador_02",0,1,"04.Legislativo",120,"El Salvador","El Salvador 1994","QoGStdTSjan24",NA,NA,0.56800002,52.704,NA,NA,62.428333,NA,5890.09835840043,0,NA,NA,NA,NA,NA,56,1,0,0,10,11,1,0,0,2,7,0,46.16,1,NA,3.48,3.48,3,NA,0,NA,1
"185","El Salvador",1999,1,7,1,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998,1994,0.35,8,4,0,0.5,0,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.36150352035099,0.95406878209753,2.88986687056722,NA,NA,NA,NA,NA,NA,1.36150352035099,-0.051701717444861,1993,"El Salvador_02",0,1,"04.Legislativo",120,"El Salvador","El Salvador 1999","QoGStdTSjan24",NA,NA,0.60900003,58.357,NA,NA,63.689945,NA,6464.53168554616,0.845428741,NA,NA,2.4537408,2.5460367,NA,57,1,0,0,15,16,1,0,0,2,7,0,38.57,1,NA,3.95,3.95,2.74,1.6741754,0,NA,1
"186","El Salvador",2004,1,4,0,0,0,0,0,0,0,0,1,NA,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003,1999,0.435714285714286,4,3,0,0.75,0,1999,0,0,0,0,1.14168377823409,0.948132780082988,1,1,-0.289128489221078,0.190391989886195,1.01299249304208,0.899640310611874,0.318,0.322,0.212,0.122,0.355,0.365,0.183,0.061,3.053125,3,0.899710661983483,1.14168377823409,0.948132780082988,3.053125,2004,5.02664067576348,0.316457700532916,2.87617191125963,1.14168377823409,-0.289128489221078,1.14168377823409,-0.289128489221078,1993,"El Salvador_02",0,1,"04.Legislativo",120,"El Salvador","El Salvador 2004","QoGStdTSjan24",0.75,NA,0.63599998,61.107,NA,NA,64.027901,NA,6736.90670222993,3.2,0.090630002,NA,NA,NA,NA,62,0,0,0,20,21,1,0,0,2,7,0,66.16,1,NA,4.09,4.09,2.16,NA,0,NA,1
"187","El Salvador",2009,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,2004,0.470512820512821,2,1,0,0.5,0,1999,0,0,0,0,1.35971223021583,1.27708333333333,1,1,-0.0536364855872075,0.57833708448739,0.821584286697733,0.820930468131818,0.147,0.398,0.359,0.069,0.172,0.405,0.328,0.055,2.70939226519337,3,0.820485884096767,1.35971223021583,1.27708333333333,2.70939226519337,NA,NA,NA,NA,1.35971223021583,-0.0536364855872075,1.35971223021583,-0.0536364855872075,1993,"El Salvador_02",0,1,"04.Legislativo",120,"El Salvador","El Salvador 2009","QoGStdTSjan24",0.79350001,84.1028900146484,0.653,64.57,NA,NA,64.149139,NA,7287.17590355556,12.11,0.19230001,NA,NA,NA,7,59,0,0,0,25,26,1,0,0,2,8,0,61.91,NA,NA,2.92,2.9204264445218,2,NA,0,3,NA
"188","El Salvador",2014,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,2009,0.623809523809524,6,5,3,0.833333333333333,0.5,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.16468961218567,0.718527901649625,NA,2014,NA,NA,NA,NA,NA,1.16468961218567,-0.264279943614838,2013,"El Salvador_03",0,1,"04.Legislativo",-999,"El Salvador","El Salvador 2014","QoGStdTSjan24",NA,NA,0.66600001,68.874,NA,NA,63.524334,NA,8100.97530349366,24.76171215,NA,NA,NA,NA,NA,NA,0,0,0,30,31,1,0,0,2,8,0,60.17,NA,NA,3.230906,3.230906,2.473472,NA,0,NA,NA
"189","El Salvador",2019,1,4,2,1,0,0,2,0,0,1,1,NA,NA,1,NA,NA,2,NA,2,NA,1,NA,"El Salvador 2019-02-03",51.88,19.5219374465412,22.8893590634018,71.9,20.35,"Carlos Calleja","Nayib Bukele","Nayib Bukele","Carlos Calleja",2018,2014,0.793333333333333,9,6,6,0.666666666666667,0.666666666666667,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.27125666297422,0.465423746182479,NA,NA,NA,NA,NA,NA,NA,1.81855001239017,-0.108216244341215,2013,"El Salvador_03",0,1,"04.Legislativo",-999,"El Salvador","El Salvador 2019","QoGStdTSjan24",0.62419999,89.1379165649414,0.68300003,72.746,NA,NA,65.172066,75,9023.0265751173,50.49119407,0.50849998,NA,NA,NA,8,NA,0,NA,0,NA,36,1,0,0,NA,NA,0,51.88,NA,0.38243243,NA,NA,NA,NA,0,4,NA
"190","El Salvador",2024,1,6,0,0,0,0,0,0,0,0,2,0,2,1,0,1,3,NA,4,NA,1,NA,"El Salvador 2024-02-04",52.6,29.3799462975078,32.6095217689558,76.9166666666667,70.5833333333333,"Nayib Bukele","Nayib Bukele","Nayib Bukele","Manuel Flores",2023,2019,0.816666666666667,7,7,2,1,0.285714285714286,1999,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","Brasil",1989,1,22,6,1,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1988,1985,0.111111111111111,4,0,0,0,0,1989,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Brazil 1989","QoGStdTSjan24",NA,NA,NA,73.139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59,0,0,1,4,5,1,1,0,2,8,1,88.07,1,NA,3.55,3.555,5.69,NA,0,NA,NA
"192","Brasil",2002,1,6,3,1,3,3,3,1,1,1,0,0,0,0,0,0,2,NA,11,NA,1,NA,"Brazil 2002-10-06",82.2600021362305,9.34822086898218,15.0615135190629,41.0709676434917,14.9322579906833,NA,"Luiz Inacio Lula da Silva","Luiz Inacio Lula da Silva","Ciro Gomes",2001,1998,0.294642857142857,4,1,0,0.25,0,1989,3,2,2,7,1.09330628803245,0.573787409700722,1,0,-0.341380899375851,-0.251089104130826,0.954506182423819,0.780028474929489,0.319,0.344,0.235,0.088,0.563,0.282,0.098,0.026,3.43085106382979,4,0.778098306513712,1.09330628803245,0.573787409700722,3.43085106382979,NA,NA,NA,NA,1.09330628803245,-0.341380899375851,1.09330628803245,-0.341380899375851,1997,"Brasil_01",1,1,"04.Legislativo",-999,"Brazil","Brazil 2002","QoGStdTSjan24",0.82999998,NA,0.69199997,81.88,NA,NA,62.861839,NA,11739.4318434051,9.149425086,0.17377999,NA,NA,NA,NA,67,3,0,0,17,18,1,1,0,2,8,1,79.53,1,0.49351177,9.28,9.34556613687617,3.16,NA,0,NA,7
"193","Brasil",2006,1,7,3,1,0,0,2,0,0,1,4,4,4,1,1,1,3,NA,15,NA,1,NA,"Brazil 2006-10-01",83.1699981689453,19.5691445160984,22.3711966604593,74.944444515087,20.2777777071352,NA,"Luiz Inacio Lula da Silva","Luiz Inacio Lula da Silva","Geraldo Alckmin",2005,2002,0.5625,2,1,0,0.5,0,1989,3,2,2,7,1.74264087468461,0.857751277683135,2,1,0.359963817103137,0.0838013179683264,0.905114586033028,0.862817438957617,0.0980066445182724,0.269933554817276,0.4078073089701,0.211794019933555,0.401162790697674,0.352159468438538,0.181063122923588,0.0406976744186047,3.16819571865443,3,0.860260820927274,1.74264087468461,0.857751277683135,3.16819571865443,2006,5.20282626766417,0.413454922008154,3.00201876261727,1.74264087468461,0.359963817103137,1.74264087468461,0.359963817103137,1997,"Brasil_01",1,1,"04.Legislativo",-999,"Brazil","Brazil 2006","QoGStdTSjan24",NA,89.6152267456055,0.69999999,83.143,1.7884568,2.0401216,63.57346,NA,12877.4441830466,28.17838018,NA,NA,2.2916877,2.2452362,NA,66,0,0,0,21,22,1,1,0,2,8,1,81.01,1,0.33401638,10.62,10.639774551189,2.41,1.7658315,0,NA,NA
"194","Brasil",2010,1,9,9,1,6,6,9,1,1,1,7,4,6,1,1,1,4,NA,22,NA,1,NA,"Brazil 2010-10-03",81.879997253418,19.38315947516,13.7931431770092,75.3496527671814,21.1024305025737,NA,"Dilma Rousseff","Dilma Rousseff","Jose Serra",2009,2006,0.472069597069597,7,2,0,0.285714285714286,0,1989,3,2,2,7,1.6234096692112,0.882805816937553,2,1,0.231182480459206,0.113349180117224,0.865679264159302,0.894687707110031,0.122923588039867,0.251661129568106,0.475913621262458,0.128737541528239,0.402823920265781,0.328073089700997,0.191029900332226,0.0490033222591362,3.11873350923483,3,0.898439069044949,1.6234096692112,0.882805816937553,3.11873350923483,2010,5.21995094031071,0.422882739841995,3.01425067165051,1.6234096692112,0.231182480459206,1.6234096692112,0.231182480459206,2009,"Brasil_02",1,1,"04.Legislativo",-999,"Brazil","Brazil 2010","QoGStdTSjan24",NA,90.3791809082031,0.72299999,84.335,NA,NA,64.213318,74.1,14824.7411544273,40.65,NA,NA,NA,NA,NA,64,0,0,0,25,26,1,1,0,2,8,1,78.5,NA,0.47985902,11.26,11.2622193006489,2.75,NA,0,NA,NA
"195","Brasil",2014,1,11,5,1,5,5,5,1,1,1,13,10,13,1,1,1,5,NA,35,NA,1,NA,"Brazil 2014-10-05",80.61,9.57750287082582,10.2096028450864,66.5502031041974,10.156523447506,"Dilma Rousseff","Dilma Rousseff","Dilma Rousseff","Marina Silva",2013,2010,0.708333333333333,6,5,3,0.833333333333333,0.5,1989,3,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.43701727855436,0.68271992415828,NA,2014,NA,NA,NA,NA,NA,1.43701727855436,0.0298605101433271,2013,"Brasil_03",1,1,"04.Legislativo",-999,"Brazil","Brazil 2014","QoGStdTSjan24",NA,91.7294311523438,0.75400001,85.492,1.798678,2.0639226,64.749565,NA,15695.6431041785,54.55100188,NA,NA,2.2754276,2.1656523,NA,NA,0,0,0,29,30,1,1,0,2,8,1,78.9,NA,0.27257183,14.13547,14.13547,3.021264,1.5799335,0,NA,NA
"196","Brasil",2018,1,13,7,1,2,0,6,1,0,1,9,9,9,1,1,1,6,NA,44,NA,1,NA,"Brazil 2018-10-07",79.67,7.8902979159414,16.7507790863589,39.8215909090909,12.2700757575758,"Fernando Haddad","Jair Bolsonaro","Jair Bolsonaro","Fernando Haddad",2017,2014,0.825,5,4,2,0.8,0.4,1989,3,2,2,7,NA,0.408094435075885,NA,0,NA,-0.446497733423102,NA,0.670337337725382,0,0,0,0,0.664730290456432,0.257261410788382,0.0423236514522822,0.0199170124481328,NA,NA,NA,1.44491552916271,0.408094435075885,NA,NA,NA,NA,NA,NA,NA,1.44491552916272,0.0383913915216868,2017,"Brasil_05",1,1,"04.Legislativo",-999,"Brazil","Brazil 2018","QoGStdTSjan24",NA,93.2275009155273,0.764,86.569,1.8057048,2.1672843,65.231606,NA,14619.5911298271,70.43428254,NA,NA,2.1066732,2.0356181,NA,NA,0,0,0,33,34,1,1,0,NA,8,1,79.67,NA,0.15975855,NA,NA,NA,1.4696647,0,NA,NA
"197","Brasil",2022,1,11,3,1,2,2,3,1,1,1,7,2,6,1,1,1,7,NA,51,NA,1,NA,"Brasil 2022-10-02",79.05,19.0080123894901,24.8342189998666,78.8780487804878,7.77560975609756,"Jair Bolsonaro","Luiz Inacio Lula da Silva","Luiz Inacio Lula da Silva","Jair Bolsonaro",2021,2018,0.729166666666667,6,6,6,1,1,1989,3,2,2,7,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,1.20749160177126,0.746927942735572,NA,NA,NA,NA,NA,NA,NA,1.20749160177127,-0.218049618189825,NA,NA,NA,NA,NA,NA,"Brazil","Brazil 2022","QoGStdTSjan24",NA,94.6900024414062,NA,87.555,NA,NA,NA,NA,15093.4651170661,80.52775094,NA,55.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,79.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","Argentina",2015,1,6,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"Argentina 2015-10-25",81.07,15.362625993866,16.4404192971672,66.95,11.0611111111111,"Daniel Scioli","Daniel Scioli","Daniel Scioli","Mauricio Macri",2014,2011,0.645833333333333,12,9,3,0.75,0.25,2015,0,0,0,0,1.31428571428571,0.853310980720872,1,1,-0.102701555568918,0.0785646907364777,0.857587293164429,0.827043646151392,0.184166666666667,0.385,0.349166666666667,0.0733333333333333,0.401666666666667,0.358333333333333,0.2125,0.0216666666666667,NA,NA,NA,1.31428571428571,0.853310980720872,NA,NA,NA,NA,NA,1.31428571428571,-0.102701555568918,1.31428571428571,-0.102701555568918,2009,"Argentina_03",1,1,"03.Mixta",-999,"Argentina","Argentina 2015","QoGStdTSjan24",0.88020998,NA,0.84799999,91.503,NA,NA,66.485359,76.2,23933.8866120953,68.04306411,0.50305998,NA,NA,NA,8,NA,0,0,0,32,33,1,4,0,3,9,1,81.07,NA,0.41977078,NA,NA,3.320252,NA,0,4,NA
"199","Argentina",2023,1,5,2,1,2,2,2,1,1,1,2,2,2,1,1,1,2,2,4,3,1,1,"Argentina 2023-10-22",76.31,14.131095609923,14.7615514089814,61.8457142857143,4.05714285714286,"Sergio Massa","Javier Milei","Sergio Massa","Sergio Massa",2022,2019,0.770833333333333,6,5,5,0.833333333333333,0.833333333333333,2015,2,4,3,9,1.11316010058676,0.738135593220339,1,1,-0.31993684445693,-0.0572664430254974,0.850248377854545,0.794427100218494,0.268333333333333,0.385833333333333,0.299166666666667,0.0408333333333333,0.4525,0.355833333333333,0.155,0.02,NA,NA,NA,1.11316010058676,0.738135593220339,NA,NA,NA,NA,NA,1.11316010058676,-0.31993684445693,1.11316010058676,-0.31993684445693,NA,NA,NA,NA,NA,NA,"Argentina","Argentina 2023","QoGStdTSjan24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","Chile",2000,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,"Chile 1999-12-12",89.95,19.9803507643551,24.0880747812412,79.9,6.5,"Ricardo Lagos Escobar","Ricardo Lagos Escobar","Ricardo Lagos Escobar","Joaquin Lavin Infante",1999,1993,0.38469387755102,7,1,0,0.142857142857143,0,1989,0,0,0,0,1.45423438836612,0.831146106736658,2,1,0.0484566688075007,0.0524247312511827,0.873801302106493,0.87202644533648,0.160608622147084,0.311918850380389,0.421808960270499,0.0938292476754015,0.431107354184277,0.298393913778529,0.205409974640744,0.0312764158918005,3.16769095697981,3,0.871825664205298,1.45423438836612,0.831146106736658,3.16769095697981,NA,NA,NA,NA,1.45423438836612,0.0484566688075007,1.45423438836612,0.0484566688075007,1999,"Chile_03",0,0,"03.Mixta",-999,"Chile","Chile 2000","QoGStdTSjan24",NA,NA,0.76300001,86.073,1.8867484,2.3145573,66.363731,76.8,15415.7542853766,16.6,NA,NA,2.4153726,2.5217631,NA,71,0,0,0,11,11,1,2,0,2,9,1,90.63,1,NA,6.95,6.95,2.19,1.963362,0,NA,5
"201","Chile",2006,1,4,5,1,4,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,1,1,"Chile 2005-12-11",87.67,16.2185256085955,16.6010300885216,61.85,24.3,"Michelle Bachelet","Michelle Bachelet","Michelle Bachelet","Joaquin Lavin Infante",2005,2000,0.464285714285714,2,1,0,0.5,0,1989,0,0,0,0,1.73763621123219,0.856175972927242,2,1,0.354558292213098,0.0819434954277898,0.795794384949515,0.829979094131718,0.065,0.284166666666667,0.491666666666667,0.153333333333333,0.396666666666667,0.356666666666667,0.208333333333333,0.0233333333333333,3.13126709206928,3,0.835512834092034,1.73763621123219,0.856175972927242,3.13126709206928,2006,4.76897470039947,0.174602266104973,2.69212478599962,1.73763621123219,0.354558292213098,1.73763621123219,0.354558292213098,1999,"Chile_03",0,0,"03.Mixta",-999,"Chile","Chile 2006","QoGStdTSjan24",NA,NA,0.796,86.842,1.8264687,2.3053663,67.20919,NA,19339.4876245849,34.49775117,NA,NA,2.340138,2.4127984,NA,73,0,0,0,17,17,1,2,0,2,10,1,87.12,1,NA,6.58,6.58175443928105,3.01,1.74914,0,NA,NA
"202","Chile",2010,1,4,7,1,7,6,7,1,1,1,6,5,5,1,1,1,4,4,9,8,1,1,"Chile 2009-12-13",86.7399978637695,15.3993111194321,15.9282488611954,70.9422556070181,15.4867517031156,NA,"Sebastian Pinera","Sebastian Pinera","Eduardo Frei Ruiz-Tagle",2009,2006,0.472069597069597,7,2,0,0.285714285714286,0,1989,0,0,0,0,1.69757727652464,0.971235194585448,2,1,0.311290733727164,0.217637629971355,0.771851666493308,0.747007576197036,0.0758333333333333,0.265833333333333,0.54,0.115833333333333,0.2725,0.485,0.210833333333333,0.0166666666666667,3.02918454935622,3,0.749001468922697,1.69757727652464,0.971235194585448,3.02918454935622,NA,NA,NA,NA,1.69757727652464,0.311290733727164,1.69757727652464,0.311290733727164,1999,"Chile_03",0,0,"03.Mixta",-999,"Chile","Chile 2010","QoGStdTSjan24",NA,NA,0.81300002,87.074,NA,NA,67.68045,78.5,21225.1038566237,45,NA,NA,NA,NA,NA,75,0,0,0,21,21,1,2,0,2,10,1,86.94,NA,NA,7.32,7.32000107164832,3.06,NA,0,NA,NA
"203","Chile",2013,1,9,4,1,3,3,4,1,1,1,8,8,8,1,1,1,5,5,17,16,1,1,"Chile 2013-11-17",49.36,12.2631531109151,15.5515730715577,57.0666666666667,18.7555555555556,"Evelyn Matthei","Michelle Bachelet","Michelle Bachelet","Evelyn Matthei",2012,2010,0.666666666666667,3,1,1,0.333333333333333,0.333333333333333,1989,0,0,0,0,1.40962837837838,0.709153122326775,1,1,0.000277825309558815,-0.0914466786307653,0.841812156151157,0.748921634335626,0.151666666666667,0.3575,0.399166666666667,0.0783333333333333,0.444166666666667,0.380833333333333,0.1375,0.0116666666666667,NA,NA,NA,1.40962837837838,0.709153122326775,NA,NA,NA,NA,NA,1.40962837837838,0.000277825309558815,1.40962837837838,0.000277825309558815,1999,"Chile_03",0,0,"03.Mixta",-999,"Chile","Chile 2013","QoGStdTSjan24",0.82359999,96.2670593261719,0.83600003,87.246,NA,NA,68.180313,NA,24011.5910135613,58,0.49395999,NA,NA,NA,9,NA,0,0,0,24,24,1,2,0,2,10,0,41.98,NA,NA,2.757564,2.757564,3.255575,NA,0,3,NA
"204","Chile",2017,1,8,6,1,4,4,5,1,1,1,6,5,6,1,1,1,6,6,23,21,1,1,"Chile 2017-11-19",46.7,14.5177606978378,12.8124136234022,63.1176470588235,21.7294117647059,"Sebastian Pinera","Sebastian Pinera","Sebastian Pinera","Alejandro Guillier",2016,2013,0.833333333333333,4,3,2,0.75,0.5,1989,0,0,0,0,NA,0.605442176870748,NA,0,NA,-0.2137573181739,NA,0.757894715681469,0,0,0,0,0.5375,0.305,0.124166666666667,0.0133333333333333,NA,NA,NA,1.33237494370079,0.605442176870748,NA,NA,NA,NA,NA,NA,NA,1.3323749437008,-0.0831634226306234,2016,"Chile_04",0,1,"03.Mixta",-999,"Chile","Chile 2017","QoGStdTSjan24",0.83389997,96.4022827148438,0.85299999,87.49,NA,NA,68.599823,NA,24546.9124208604,82.32748693,0.5377,NA,NA,NA,10,NA,0,0,0,28,28,1,2,0,NA,10,0,46.7,NA,0.13739669,NA,NA,NA,NA,0,3,NA
