"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","nec","source_nec","volatility","newparties","withinsv","source_volatility","alineamiento","source_alineamiento","marginvic","source_marginvic","ntc","source_ntc","all_ntc_caro","dico_reeleccion","dico_oficialista","voteshareincumbent","source_voteshareincumbent","exapprovalsmoothed","exapprovalnotsmoothed","source_exapproval","proptv","source_proptv","prohibicionpropaganda","accesogratuito","source_accesomedios","regulacionordinal","regulaciondico","regulacionobligatoriodico","regulaciongarantiasdico","regulacionposibilidaddico","source_regulacion","propindivinternet2","propindivinternet","source_propindivinternet2","source_propindivinternet","satisfaccion","source_satisfaccion","prop_elec_usa_ciclo","n_debates_usa_ciclo","dico_debates_usa_ciclo","source_debates_usa_ciclo","avgpropdebatesregionxciclo","lagpropdebatesregion","lagndebatesregion","source_region","X","dico_debates_pastelection","dico_2_eleccondebatesseguidos","dico_3_eleccondebatesseguidos","dico_4_eleccondebatesseguidos","dico_5_eleccondebatesseguidos","dico_6_eleccondebatesseguidos","dico_7_eleccondebatesseguidos","cumsum_pastciclos","source_lagged"
"129","El Salvador",2014,1,1,"El Salvador",2.47380249343954,"Calculo propio con base en datos de candidatos",12.3699998855591,12.1000003814697,0.270000010728836,"Mainwaring & Su (2021)",44.7,"LAPOP",-9.98,"Caluclo propio con base en datos desagregados por candidato",5,"Calculo propio con base en datos de candidatos",5,0,1,48.93,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231073 - ",60.820351,60.81226,"Carlin et al (2023)",93.7,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",24.7617,24.7617,"UIT, con base en: Dirección General de Estadística y Censos. (DIGESTYC)","UIT, con base en: Dirección General de Estadística y Censos. (DIGESTYC)",0.475642857142857,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.641666666666667,0.833333333333333,5,"Calculo con base en data recabada para Franco H. (2022)",129,0,0,0,0,0,0,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"130","El Salvador",2014,2,0,"El Salvador",1.99999032004685,"Calculo propio con base en datos de candidatos",12.3699998855591,12.1000003814697,0.270000010728836,"Mainwaring & Su (2021)",44.7,"LAPOP",-0.219999999999999,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,1,50.11,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231075 - ",60.820351,60.81226,"Carlin et al (2023)",93.7,"Promedio de valores provenientes de:NA;LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",24.7617,24.7617,"UIT, con base en: Dirección General de Estadística y Censos. (DIGESTYC)","UIT, con base en: Dirección General de Estadística y Censos. (DIGESTYC)",0.475642857142857,"Promedio de valores provenientes de:LAPOP;Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.641666666666667,0.833333333333333,5,"Calculo con base en data recabada para Franco H. (2022)",130,0,0,0,0,0,0,NA,1,"Calculo con base en data recabada para Franco H. (2022)"
"131","El Salvador",2019,1,1,"El Salvador",2.47873665336643,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,36.1,"Proyectado. Ultimo valor disponible LAPOP",-21.38,"Caluclo propio con base en datos desagregados por candidato",4,"Calculo propio con base en datos de candidatos",4,0,1,14.42,"Observatorio electoral Argentinahttps://www.argentina.gob.ar/interior/observatorioelectoral/analisis/elecciones-en-el-mundo/el-salvador-2019 - ",83.30069,83.304352,"Carlin et al (2023)",90.33335,"Promedio de valores provenientes de:UIT, con base en: Dirección General de Estadística y Censos. (DIGESTYC);Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",50.4912,50.4912,"UIT, con base en: Direccion General de Estadistica y Censos","UIT, con base en: Direccion General de Estadistica y Censos",0.251527796161483,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.793333333333333,0.666666666666667,6,"Calculo con base en data recabada para Franco H. (2022)",131,1,0,0,0,0,0,0,2,"Calculo con base en data recabada para Franco H. (2022)"
"132","El Salvador",2024,1,0,"El Salvador",1.38070502830404,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,24.7,"Proyectado. Ultimo valor disponible LAPOP",-78.25,"Caluclo propio con base en datos desagregados por candidato",6,"Calculo propio con base en datos de candidatos",6,1,1,84.65,"Freidenberg (2024)https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231079 - ",92.05153,92.04718,"Descargado manulamente de: https://executiveapproval.org/visualizationtest/",90.7375,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible UIT;Proyectado. Ultimo valor disponible LAPOP",0,NA,"Accion Ciudadana (2023), disponible en: https://accion-ciudadana.org/informes/tercerinformedemonitoreoalapropagandaelectoraldelaselecciones2024.mesdediciembre2023.accionciudadana2024.pdf",0,0,0,0,0,"Franco H. (2022)",62.8885,62.8885,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.703255936675462,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.788095238095238,1,7,"Calculo con base en data recabada para Franco H. (2022)",132,1,1,0,0,0,0,0,3,"Calculo con base en data recabada para Franco H. (2022)"
"133","Guatemala",1966,1,0,"Guatemala",2.80662174125956,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-13.1,"Caluclo propio con base en datos desagregados por candidato",3,"Calculo propio con base en datos de candidatos",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",133,NA,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"134","Guatemala",1970,1,0,"Guatemala",2.80068253753713,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-8.44,"Caluclo propio con base en datos desagregados por candidato",3,"Calculo propio con base en datos de candidatos",3,0,1,34.91,"Nohlen (2005a), Volumen I, p. 339 - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.25,0,0,"Calculo con base en data recabada para Franco H. (2022)",134,0,NA,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"135","Guatemala",1974,1,0,"Guatemala",2.77443104326431,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-10.58,"Caluclo propio con base en datos desagregados por candidato",3,"Calculo propio con base en datos de candidatos",3,0,1,44.61,"Nohlen (2005a), Volumen I, p. 339. Aclara que hubo fraude masivo y que los resultados no son confiables - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,0,0,0,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",135,0,0,NA,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"136","Guatemala",1978,1,0,"Guatemala",2.90628709239723,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-6.4,"Caluclo propio con base en datos desagregados por candidato",3,"Calculo propio con base en datos de candidatos",3,0,1,40.33,"Nohlen (2005a), Volumen I, p. 340. Aclara que hubo fraude masivo y que los resultados no son confiables - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0,0,0,"Calculo con base en data recabada para Franco H. (2022)",136,0,0,0,NA,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"137","Guatemala",1982,1,0,"Guatemala",3.41561866093198,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-10.62,"Caluclo propio con base en datos desagregados por candidato",4,"Calculo propio con base en datos de candidatos",4,0,1,28.24,"Nohlen (2005a), Volumen I, p. 340. Aclara que hubo fraude masivo y que los resultados no son confiables - ",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.208333333333333,0,0,"Calculo con base en data recabada para Franco H. (2022)",137,0,0,0,0,NA,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"138","Guatemala",1985,1,0,"Guatemala",4.317086926,"Lujan (2020)",NA,NA,NA,NA,NA,NA,-18.41,"Caluclo propio con base en datos desagregados por candidato",8,"Lujan (2020)",NA,0,0,0,"Imputado ya que no hay un claro oficialista",NA,NA,NA,NA,NA,0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.344444444444444,0.333333333333333,2,"Calculo con base en data recabada para Franco H. (2022)",138,0,0,0,0,0,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"139","Guatemala",1985,2,0,"Guatemala",1.76214130336218,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,NA,NA,-36.74,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",NA,NA,NA,NA,NA,0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.344444444444444,0.333333333333333,2,"Calculo con base en data recabada para Franco H. (2022)",139,0,0,0,0,0,NA,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"140","Guatemala",1991,1,0,"Guatemala",5.273181102,"Lujan (2020)",51.2400016784668,43.0299987792969,8.21000003814697,"Mainwaring & Su (2021)",NA,NA,-1.58,"Caluclo propio con base en datos desagregados por candidato",12,"Lujan (2020)",NA,0,1,17.49,"Friedenberg (2016b) - ",32.017521,30.30179,"Carlin et al (2023)",NA,NA,0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.305555555555556,0.555555555555556,5,"Calculo con base en data recabada para Franco H. (2022)",140,0,0,0,0,0,0,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"141","Guatemala",1991,2,0,"Guatemala",1.76873043076651,"Calculo propio con base en datos de candidatos",51.2400016784668,43.0299987792969,8.21000003814697,"Mainwaring & Su (2021)",NA,NA,-36.16,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",47.93716,57.612591,"Carlin et al (2023)",NA,NA,0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.428571428571429,0.428571428571429,3,"Calculo con base en data recabada para Franco H. (2022)",141,0,0,0,0,0,0,NA,0,"Calculo con base en data recabada para Franco H. (2022)"
"142","Guatemala",1995,1,0,"Guatemala",4.753822604,"Lujan (2020)",64.9199981689453,9.28999996185303,55.6300010681152,"Mainwaring & Su (2021)",NA,NA,-14.46,"Caluclo propio con base en datos desagregados por candidato",19,"Lujan (2020)",NA,0,0,0,"Imputado ya que no hay un claro oficialista",64.769127,54.68375,"Carlin et al (2023)",NA,NA,0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",NA,NA,1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.475,0.6,6,"Calculo con base en data recabada para Franco H. (2022)",142,0,0,0,0,0,0,0,0,"Calculo con base en data recabada para Franco H. (2022)"
"143","Guatemala",1995,2,1,"Guatemala",2.00275178094702,"Calculo propio con base en datos de candidatos",64.9199981689453,9.28999996185303,55.6300010681152,"Mainwaring & Su (2021)",NA,NA,-2.5,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",64.769127,54.68375,"Carlin et al (2023)",84.8151848151848,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0,"Estimación razonable con base en fuentes cualitativas","Estimación razonable con base en fuentes cualitativas",0.166833166833167,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.475,0.6,6,"Calculo con base en data recabada para Franco H. (2022)",143,0,0,0,0,0,0,0,0,"Calculo con base en data recabada para Franco H. (2022)"
"144","Guatemala",1999,1,0,"Guatemala",2.969395412,"Lujan (2020)",41.5099983215332,12.6999998092651,28.8099994659424,"Mainwaring & Su (2021)",37.2999992370605,"Mainwaring & Su (2021)",-17.4,"Caluclo propio con base en datos desagregados por candidato",11,"Lujan (2020)",NA,0,1,30.32,"Friedenberg (2016b) - ",52.02943,50.652279,"Carlin et al (2023)",91.5,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0.593610833333333,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.569,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.3125,0.5,4,"Calculo con base en data recabada para Franco H. (2022)",144,1,0,0,0,0,0,0,1,"Calculo con base en data recabada para Franco H. (2022)"
"145","Guatemala",1999,2,0,"Guatemala",1.76350912356736,"Calculo propio con base en datos de candidatos",41.5099983215332,12.6999998092651,28.8099994659424,"Mainwaring & Su (2021)",37.2999992370605,"Mainwaring & Su (2021)",-36.62,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,1,31.69,"Friedenberg (2016b) - ",52.02943,50.652279,"Carlin et al (2023)",91.5,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",0,0.474888666666667,"Proyectado. Ultimo valor disponible UIT","Interpolación temporal con base en valores UIT usando función imputeTS::na_interpolation(",0.569,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible Latinobarometro",1,2,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.3125,0.5,4,"Calculo con base en data recabada para Franco H. (2022)",145,1,0,0,0,0,0,0,1,"Calculo con base en data recabada para Franco H. (2022)"
"146","Guatemala",2003,1,1,"Guatemala",4.26990587419491,"Calculo propio con base en datos de candidatos",69.75,65.5,4.25,"Mainwaring & Su (2021)",28.2000007629395,"Mainwaring & Su (2021)",-7.9,"Caluclo propio con base en datos desagregados por candidato",11,"Calculo propio con base en datos de candidatos",11,0,1,19.32,"Friedenberg (2016b) - ",15.51027,22.64922,"Carlin et al (2023)",76.0437375745527,"Promedio de valores provenientes de:Latinobarometro;NA",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",4.54885,4.54885,"UIT, con base en: ","UIT, con base en: ",0.210735586481113,"Promedio de valores provenientes de:Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.354166666666667,0.75,6,"Calculo con base en data recabada para Franco H. (2022)",146,0,0,0,0,0,0,0,1,"Calculo con base en data recabada para Franco H. (2022)"
"147","Guatemala",2003,2,1,"Guatemala",1.98651205987633,"Calculo propio con base en datos de candidatos",69.75,65.5,4.25,"Mainwaring & Su (2021)",28.2000007629395,"Mainwaring & Su (2021)",-8.23999999999999,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",15.51027,22.64922,"Carlin et al (2023)",73.9218687872763,"Promedio de valores provenientes de:Latinobarometro;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",4.54885,4.54885,"UIT, con base en: ","UIT, con base en: ",0.359758893943132,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.354166666666667,0.75,6,"Calculo con base en data recabada para Franco H. (2022)",147,0,0,0,0,0,0,0,1,"Calculo con base en data recabada para Franco H. (2022)"
"148","Guatemala",2007,1,1,"Guatemala",5.56895787144629,"Calculo propio con base en datos de candidatos",40.3699989318848,11.1099996566772,29.2600002288818,"Mainwaring & Su (2021)",14.7,"Proyectado. Ultimo valor disponible LAPOP",-4.72,"Caluclo propio con base en datos desagregados por candidato",14,"Calculo propio con base en datos de candidatos",14,0,1,17.23,"Friedenberg (2016b) - ",29.615761,35.08506,"Carlin et al (2023)",82,"Promedio de valores provenientes de:Latinobarometro;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",7.3,7.3,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.32456608811749,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.604166666666667,0.75,9,"Calculo con base en data recabada para Franco H. (2022)",148,1,0,0,0,0,0,0,2,"Calculo con base en data recabada para Franco H. (2022)"
"149","Guatemala",2007,2,0,"Guatemala",1.99365825284403,"Calculo propio con base en datos de candidatos",40.3699989318848,11.1099996566772,29.2600002288818,"Mainwaring & Su (2021)",14.7,"Proyectado. Ultimo valor disponible LAPOP",-5.64,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",29.615761,35.08506,"Carlin et al (2023)",82,"Promedio de valores provenientes de:Latinobarometro;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",7.3,7.3,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.32456608811749,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.604166666666667,0.75,9,"Calculo con base en data recabada para Franco H. (2022)",149,1,0,0,0,0,0,0,2,"Calculo con base en data recabada para Franco H. (2022)"
"150","Guatemala",2011,1,1,"Guatemala",4.48333247178628,"Calculo propio con base en datos de candidatos",64.4599990844727,45.9599990844727,18.5,"Mainwaring & Su (2021)",18.4,"Proyectado. Ultimo valor disponible LAPOP",-13.42,"Caluclo propio con base en datos desagregados por candidato",10,"Calculo propio con base en datos de candidatos",11,0,0,0,"Imputado ya que no hay un claro oficialista",51.907021,41.79937,"Carlin et al (2023)",83.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",12.3,12.3,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.323174029451138,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.552083333333333,1,6,"Calculo con base en data recabada para Franco H. (2022)",150,1,1,0,0,0,0,0,3,"Calculo con base en data recabada para Franco H. (2022)"
"151","Guatemala",2011,2,1,"Guatemala",1.98887218059469,"Calculo propio con base en datos de candidatos",64.4599990844727,45.9599990844727,18.5,"Mainwaring & Su (2021)",18.4,"Proyectado. Ultimo valor disponible LAPOP",-7.48,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",51.907021,41.79937,"Carlin et al (2023)",83.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",12.3,12.3,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.323174029451138,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.552083333333333,1,6,"Calculo con base en data recabada para Franco H. (2022)",151,1,1,0,0,0,0,0,3,"Calculo con base en data recabada para Franco H. (2022)"
"152","Guatemala",2015,1,1,"Guatemala",6.61847840784295,"Calculo propio con base en datos de candidatos",60.189998626709,30.8799991607666,29.3099994659424,"Mainwaring & Su (2021)",11.4,"Proyectado. Ultimo valor disponible LAPOP",-4.09,"Caluclo propio con base en datos desagregados por candidato",14,"Calculo propio con base en datos de candidatos",14,0,0,0,"Imputado ya que no hay un claro oficialista",46.49136,34.044201,"Carlin et al (2023)",80.3,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",28.8059,28.8059,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.389152058432935,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.645833333333333,0.75,9,"Calculo con base en data recabada para Franco H. (2022)",152,1,1,1,0,0,0,0,4,"Calculo con base en data recabada para Franco H. (2022)"
"153","Guatemala",2015,2,1,"Guatemala",1.78306922987386,"Calculo propio con base en datos de candidatos",60.189998626709,30.8799991607666,29.3099994659424,"Mainwaring & Su (2021)",11.4,"Proyectado. Ultimo valor disponible LAPOP",-34.88,"Caluclo propio con base en datos desagregados por candidato",2,"Calculo propio con base en datos de candidatos",2,0,0,0,"Imputado ya que no hay un claro oficialista",46.49136,34.044201,"Carlin et al (2023)",80.3,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",0,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",28.8059,28.8059,"UIT, con base en: ITU estimate.","UIT, con base en: ITU estimate.",0.389152058432935,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.645833333333333,0.75,9,"Calculo con base en data recabada para Franco H. (2022)",153,1,1,1,0,0,0,0,4,"Calculo con base en data recabada para Franco H. (2022)"
"154","Guatemala",2019,1,1,"Guatemala",8.08428873457598,"Calculo propio con base en datos de candidatos",NA,NA,NA,NA,10.3,"Proyectado. Ultimo valor disponible LAPOP",-11.57,"Caluclo propio con base en datos desagregados por candidato",19,"Calculo propio con base en datos de candidatos",21,0,1,4.12,"Wikipedia con base en TSE Guatemala (sitio oficial caido)https://es.wikipedia.org/wiki/Elecci%C3%B3n_presidencial_de_Guatemala_de_2019#Resultados - ",35.857269,34.553059,"Carlin et al (2023)",84.4,"Promedio de valores provenientes de:NA;Valor proyectado segun ultimo valor disponible LAPOP",1,1,"Freidenberg (2020)",0,0,0,0,0,"Franco H. (2022)",44.401,44.401,"UIT, con base en: Instituto Nacional de Estadistica","UIT, con base en: Instituto Nacional de Estadistica",0.31484335839599,"Promedio de valores provenientes de:Valor proyectado segun ultimo valor disponible LAPOP;Proyectado. Ultimo valor disponible Latinobarometro",1,3,1,"Cuenta con base en información disponible en: https://www.presidency.ucsb.edu/documents/presidential-documents-archive-guidebook/presidential-campaigns-debates-and-endorsements-0",0.804166666666667,0.666666666666667,6,"Calculo con base en data recabada para Franco H. (2022)",154,1,1,1,1,0,0,0,5,"Calculo con base en data recabada para Franco H. (2022)"
