"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","gdpxcapita","source_gdp","gdpxcapita2","source_gdpxcapita2","urbanpop","source_urbanpop","undphdi","source_undphdi","runoff","concelec","source_runoff","source_concelec","compulsoryvoting","source_compulsoryvoting","polar","source_polar","edadregimenppolity","source_edadregimenppolity","edadregimenbmr","source_edadregimenbmr","edadregimenmainw","source_edadregimenmainw","edadregimenfilled","source_edadregimenfilled","democraciappolity","source_democraciappolity","democraciavdemelectoralcomp","source_democraciavdemelectoralcomp","democraciavdempolyarchy","source_vdem_polyarchy","mediaqualitycorruptvdem","source_mediaqualitycorruptvdem","mediaqualityconftvwvs","source_mediaqualityconftvwvs","mediaqualitybiasnelda","source_mediaqualitybiasnelda","mediaqualityfreedombti","source_mediaqualityfreedombti","turnout","source_turnout"
"156","Guatemala",2023,1,1,"Guatemala",4596.32007982874,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",52.666,"Proyectado. Último valor disponible base Qof wdi_popurb",0.62699997,"Proyectado. Último valor disponible base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,NA,NA,NA,NA,NA,"Mainwaring & Su (2021) - age_demo",38,"38",8,"Proyectado. Último valor disponible base Qof p_polity2",0.55,"Proyectado. Último valor disponible base Qof vdem_edcomp_thick",0.435,"Proyectado. Último valor disponible base Qof vdem_polyarchy",2.822,"Proyectado. Último valor disponible base Qof vdem_mecorrpt",2.0374289,"Proyectado. Último valor disponible base Qof wvs_conftv",1,"Proyectado. Último valor disponible base Qof nelda_mbbe",5,"Proyectado. Último valor disponible base Qof bti_foe",59.37,"Base Qof ideavt_presvt"
"157","Guatemala",2023,2,1,"Guatemala",4596.32007982874,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",52.666,"Proyectado. Último valor disponible base Qof wdi_popurb",0.62699997,"Proyectado. Último valor disponible base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,NA,NA,NA,NA,NA,"Mainwaring & Su (2021) - age_demo",38,"38",8,"Proyectado. Último valor disponible base Qof p_polity2",0.55,"Proyectado. Último valor disponible base Qof vdem_edcomp_thick",0.435,"Proyectado. Último valor disponible base Qof vdem_polyarchy",2.822,"Proyectado. Último valor disponible base Qof vdem_mecorrpt",2.0374289,"Proyectado. Último valor disponible base Qof wvs_conftv",1,"Proyectado. Último valor disponible base Qof nelda_mbbe",5,"Proyectado. Último valor disponible base Qof bti_foe",59.37,"Base Qof ideavt_presvt"
"158","Honduras",1981,1,0,"Honduras",1651.30075944644,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",35.435,"Base Qof wdi_popurb",NA,NA,NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,0,"Base Qof p_durable",10,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",10,"10",4,"Base Qof p_polity2",0.184,"Base Qof vdem_edcomp_thick",0.192,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,77.95,"Base Qof ideavt_presvt"
"159","Honduras",1985,1,0,"Honduras",1627.07207435651,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1627.57995605469,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",37.735,"Base Qof wdi_popurb",NA,NA,0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.53999996185303,"Mainwaring & Su (2021) - runoff",3,"Base Qof p_durable",4,"Base Qof bmr_demdur",4,"Mainwaring & Su (2021) - age_demo",4,"4",5,"Base Qof p_polity2",0.522,"Base Qof vdem_edcomp_thick",0.404,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,84.02,"Base Qof ideavt_presvt"
"160","Honduras",1989,1,0,"Honduras",1705.7324413318,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1531.5400390625,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",39.969,"Base Qof wdi_popurb",0.51599997,"Proyectado. Último valor disponible base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.69400000572205,"Mainwaring & Su (2021) - runoff",7,"Base Qof p_durable",8,"Base Qof bmr_demdur",8,"Mainwaring & Su (2021) - age_demo",8,"8",6,"Base Qof p_polity2",0.521,"Base Qof vdem_edcomp_thick",0.415,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,76.03,"Base Qof ideavt_presvt"
"161","Honduras",1993,1,1,"Honduras",1711.75683134315,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1587.4599609375,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",41.943,"Base Qof wdi_popurb",0.52700001,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.50200009346008,"Mainwaring & Su (2021) - runoff",11,"Base Qof p_durable",12,"Base Qof bmr_demdur",12,"Mainwaring & Su (2021) - age_demo",12,"12",6,"Base Qof p_polity2",0.597,"Base Qof vdem_edcomp_thick",0.497,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,3,"Base Qof nelda_mbbe",NA,NA,64.97,"Base Qof ideavt_presvt"
"162","Honduras",1997,1,0,"Honduras",1736.4790577774,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1641.55004882812,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",43.944,"Base Qof wdi_popurb",0.54400003,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.99599981307983,"Mainwaring & Su (2021) - runoff",15,"Base Qof p_durable",16,"Base Qof bmr_demdur",16,"Mainwaring & Su (2021) - age_demo",16,"16",6,"Base Qof p_polity2",0.65,"Base Qof vdem_edcomp_thick",0.554,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,3,"Base Qof nelda_mbbe",NA,NA,72.09,"Base Qof ideavt_presvt"
"163","Honduras",2001,1,0,"Honduras",1768.28997593448,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1642.16003417969,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",45.964,"Base Qof wdi_popurb",0.55900002,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",5.2189998626709,"Mainwaring & Su (2021) - runoff",19,"Base Qof p_durable",20,"Base Qof bmr_demdur",20,"Mainwaring & Su (2021) - age_demo",20,"20",7,"Base Qof p_polity2",0.647,"Base Qof vdem_edcomp_thick",0.554,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,3,"Base Qof nelda_mbbe",NA,NA,66.34,"Base Qof ideavt_presvt"
"164","Honduras",2005,1,0,"Honduras",1953.32612256594,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1622.2099609375,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",48.585,"Base Qof wdi_popurb",0.57700002,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",5.23400020599365,"Mainwaring & Su (2021) - runoff",23,"Base Qof p_durable",24,"Base Qof bmr_demdur",24,"Mainwaring & Su (2021) - age_demo",24,"24",7,"Base Qof p_polity2",0.647,"Base Qof vdem_edcomp_thick",0.564,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",6,"Base Qof bti_foe",55.08,"Base Qof ideavt_presvt"
"165","Honduras",2009,1,0,"Honduras",2054.38411191041,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1799.48999023438,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",51.225,"Base Qof wdi_popurb",0.59399998,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",5.39200019836426,"Mainwaring & Su (2021) - runoff",27,"Base Qof p_durable",1,"Base Qof bmr_demdur",28,"Mainwaring & Su (2021) - age_demo",1,"1",7,"Base Qof p_polity2",0.556,"Base Qof vdem_edcomp_thick",0.45,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,1,"Base Qof nelda_mbbe",7,"Base Qof bti_foe",49.88,"Base Qof ideavt_presvt"
"166","Honduras",2013,1,1,"Honduras",2187.83343301838,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",53.858,"Base Qof wdi_popurb",0.60299999,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,31,"Base Qof p_durable",4,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",4,"4",7,"Base Qof p_polity2",0.498,"Base Qof vdem_edcomp_thick",0.421,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,3,"Base Qof nelda_mbbe",6,"Base Qof bti_foe",59.14,"Base Qof ideavt_presvt"
"167","Honduras",2017,1,1,"Honduras",2373.79155954108,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",56.457,"Base Qof wdi_popurb",0.61699998,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,35,"Base Qof p_durable",1,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",1,"1",7,"Base Qof p_polity2",0.503,"Base Qof vdem_edcomp_thick",0.427,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,1,"Base Qof nelda_mbbe",5,"Base Qof bti_foe",57.52,"Base Qof ideavt_presvt"
"168","Honduras",2021,1,0,"Honduras",2426.48574354035,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",58.982,"Base Qof wdi_popurb",0.62099999,"Base Qof undp_hdi",NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,NA,NA,NA,NA,NA,"Mainwaring & Su (2021) - age_demo",5,"5",7,"Proyectado. Último valor disponible base Qof p_polity2",0.461,"Base Qof vdem_edcomp_thick",0.403,"Base Qof vdem_polyarchy",1.835,"Base Qof vdem_mecorrpt",NA,NA,1,"Proyectado. Último valor disponible base Qof nelda_mbbe",4,"Base Qof bti_foe",69.09,"Base Qof ideavt_presvt"
"169","Mexico",1982,1,0,"Mexico",8649.12294359042,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",67.396,"Base Qof wdi_popurb",NA,NA,NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,5,"Base Qof p_durable",161,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",NA,"Dato perdido a propósito. Elección considerada híbrida por bmr_demdur",-3,"Base Qof p_polity2",0.396,"Base Qof vdem_edcomp_thick",0.315,"Base Qof vdem_polyarchy",1.303,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,74.84,"Base Qof ideavt_presvt"
"170","Mexico",1988,1,0,"Mexico",7735.72151009081,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",70.462,"Base Qof wdi_popurb",NA,NA,NA,NA,NA,NA,1,"Base Qof ideavt_prescv",NA,NA,0,"Base Qof p_durable",167,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",NA,"Dato perdido a propósito. Elección considerada híbrida por bmr_demdur",0,"Base Qof p_polity2",0.437,"Base Qof vdem_edcomp_thick",0.346,"Base Qof vdem_polyarchy",1.606,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,50.14,"Base Qof ideavt_presvt"
"171","Mexico",1994,1,1,"Mexico",8715.73376872129,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",6893.919921875,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",72.985,"Base Qof wdi_popurb",0.67400002,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.38100004196167,"Mainwaring & Su (2021) - runoff",0,"Base Qof p_durable",173,"Base Qof bmr_demdur",6,"Mainwaring & Su (2021) - age_demo",NA,"Dato perdido a propósito. Elección considerada híbrida por bmr_demdur",4,"Base Qof p_polity2",0.567,"Base Qof vdem_edcomp_thick",0.472,"Base Qof vdem_polyarchy",1.606,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,78.5,"Base Qof ideavt_presvt"
"172","Mexico",2000,1,1,"Mexico",9655.60249855758,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",7896.1201171875,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",74.722,"Base Qof wdi_popurb",0.70899999,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",5.08099985122681,"Mainwaring & Su (2021) - runoff",3,"Base Qof p_durable",1,"Base Qof bmr_demdur",12,"Mainwaring & Su (2021) - age_demo",1,"1",8,"Base Qof p_polity2",0.762,"Base Qof vdem_edcomp_thick",0.667,"Base Qof vdem_polyarchy",2.298,"Base Qof vdem_mecorrpt",2.4306149,"Base Qof wvs_conftv",0,"Base Qof nelda_mbbe",NA,NA,63.96,"Base Qof ideavt_presvt"
"173","Mexico",2006,1,1,"Mexico",9847.51282216971,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",8659.7998046875,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",76.616,"Base Qof wdi_popurb",0.741,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",5.18400001525879,"Mainwaring & Su (2021) - runoff",9,"Base Qof p_durable",7,"Base Qof bmr_demdur",18,"Mainwaring & Su (2021) - age_demo",7,"7",8,"Base Qof p_polity2",0.762,"Base Qof vdem_edcomp_thick",0.675,"Base Qof vdem_polyarchy",2.298,"Base Qof vdem_mecorrpt",2.4053349,"Proyectado. Último valor disponible base Qof wvs_conftv",0,"Base Qof nelda_mbbe",7,"Proyectado. Último valor disponible base Qof bti_foe",58.55,"Base Qof ideavt_presvt"
"174","Mexico",2012,1,1,"Mexico",9872.292522087,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",9108.0703125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",78.405,"Base Qof wdi_popurb",0.75999999,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",4.66300010681152,"Mainwaring & Su (2021) - runoff",15,"Base Qof p_durable",13,"Base Qof bmr_demdur",24,"Mainwaring & Su (2021) - age_demo",13,"13",8,"Base Qof p_polity2",0.732,"Base Qof vdem_edcomp_thick",0.645,"Base Qof vdem_polyarchy",2.318,"Base Qof vdem_mecorrpt",2.1456456,"Base Qof wvs_conftv",3,"Base Qof nelda_mbbe",6,"Proyectado. Último valor disponible base Qof bti_foe",63.14,"Base Qof ideavt_presvt"
"175","Mexico",2018,1,1,"Mexico",10343.3534302908,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",9414.91015625,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",80.156,"Base Qof wdi_popurb",0.77700001,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",5.53700017929077,"Mainwaring & Su (2021) - runoff",21,"Base Qof p_durable",19,"Base Qof bmr_demdur",30,"Mainwaring & Su (2021) - age_demo",19,"19",8,"Base Qof p_polity2",0.738,"Base Qof vdem_edcomp_thick",0.671,"Base Qof vdem_polyarchy",3.06,"Base Qof vdem_mecorrpt",1.9887006,"Base Qof wvs_conftv",0,"Base Qof nelda_mbbe",5,"Proyectado. Último valor disponible base Qof bti_foe",63.43,"Base Qof ideavt_presvt"
"176","Nicaragua",1984,1,0,"Nicaragua",1762.12937704568,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",51.406,"Base Qof wdi_popurb",NA,NA,NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,0,"Base Qof p_durable",1,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",1,"1",-1,"Base Qof p_polity2",0.2,"Base Qof vdem_edcomp_thick",0.199,"Base Qof vdem_polyarchy",1.417,"Base Qof vdem_mecorrpt",NA,NA,3,"Base Qof nelda_mbbe",NA,NA,75.42,"Base Qof ideavt_presvt"
"177","Nicaragua",1990,1,1,"Nicaragua",1241.40871921685,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1607.76000976562,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",53.075,"Base Qof wdi_popurb",0.49000001,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",0,"Base Qof ideavt_prescv",4.02799987792969,"Mainwaring & Su (2021) - runoff",0,"Base Qof p_durable",7,"Base Qof bmr_demdur",6,"Mainwaring & Su (2021) - age_demo",7,"7",6,"Base Qof p_polity2",0.706,"Base Qof vdem_edcomp_thick",0.637,"Base Qof vdem_polyarchy",3.379,"Base Qof vdem_mecorrpt",NA,NA,3,"Base Qof nelda_mbbe",NA,NA,86.23,"Base Qof ideavt_presvt"
"178","Nicaragua",1996,1,0,"Nicaragua",1266.86437717338,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1138.05004882812,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",54.587,"Base Qof wdi_popurb",0.53200001,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",0,"Base Qof ideavt_prescv",4.59100008010864,"Mainwaring & Su (2021) - runoff",6,"Base Qof p_durable",13,"Base Qof bmr_demdur",12,"Mainwaring & Su (2021) - age_demo",13,"13",8,"Base Qof p_polity2",0.732,"Base Qof vdem_edcomp_thick",0.682,"Base Qof vdem_polyarchy",3.249,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,76.39,"Base Qof ideavt_presvt"
"179","Nicaragua",2001,1,0,"Nicaragua",1452.35699745063,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1165.5400390625,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",55.335,"Base Qof wdi_popurb",0.57099998,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",0,"Base Qof ideavt_prescv",4.73699998855591,"Mainwaring & Su (2021) - runoff",11,"Base Qof p_durable",18,"Base Qof bmr_demdur",17,"Mainwaring & Su (2021) - age_demo",18,"18",8,"Base Qof p_polity2",0.644,"Base Qof vdem_edcomp_thick",0.596,"Base Qof vdem_polyarchy",2.662,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,74.91,"Base Qof ideavt_presvt"
"180","Nicaragua",2006,1,1,"Nicaragua",1611.37864991485,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",1328.75,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",56.132,"Base Qof wdi_popurb",0.59299999,"Base Qof undp_hdi",1,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",0,"Base Qof ideavt_prescv",4.89200019836426,"Mainwaring & Su (2021) - runoff",16,"Base Qof p_durable",23,"Base Qof bmr_demdur",22,"Mainwaring & Su (2021) - age_demo",23,"23",8,"Base Qof p_polity2",0.63,"Base Qof vdem_edcomp_thick",0.569,"Base Qof vdem_polyarchy",3.213,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",7,"Proyectado. Último valor disponible base Qof bti_foe",61.23,"Base Qof ideavt_presvt"
"181","Nicaragua",2011,1,0,"Nicaragua",1749.50436518209,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",57.113,"Base Qof wdi_popurb",0.62199998,"Base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,21,"Base Qof p_durable",28,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",28,"28",9,"Base Qof p_polity2",0.53,"Base Qof vdem_edcomp_thick",0.428,"Base Qof vdem_polyarchy",1.277,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",7,"Base Qof bti_foe",79.09,"Base Qof ideavt_presvt"
"182","Nicaragua",2016,1,0,"Nicaragua",2087.69686355558,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",NA,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",58.09,"Base Qof wdi_popurb",0.653,"Base Qof undp_hdi",NA,NA,NA,NA,0,"Base Qof ideavt_prescv",NA,NA,0,"Base Qof p_durable",1,"Base Qof bmr_demdur",NA,"Mainwaring & Su (2021) - age_demo",1,"1",6,"Base Qof p_polity2",0.397,"Base Qof vdem_edcomp_thick",0.308,"Base Qof vdem_polyarchy",2.886,"Base Qof vdem_mecorrpt",NA,NA,1,"Base Qof nelda_mbbe",7,"Proyectado. Último valor disponible base Qof bti_foe",65.63,"Base Qof ideavt_presvt"
"183","Panama",1994,1,1,"Panama",6130.67268807774,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",3801.02001953125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",57.301,"Base Qof wdi_popurb",0.68699998,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",2.92799997329712,"Mainwaring & Su (2021) - runoff",5,"Base Qof p_durable",4,"Base Qof bmr_demdur",5,"Mainwaring & Su (2021) - age_demo",4,"4",9,"Base Qof p_polity2",0.782,"Base Qof vdem_edcomp_thick",0.711,"Base Qof vdem_polyarchy",2.908,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,73.7,"Base Qof ideavt_presvt"
"184","Panama",1999,1,0,"Panama",6972.06009434915,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",4755.93017578125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",61.451,"Base Qof wdi_popurb",0.71499997,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",2.90199995040894,"Mainwaring & Su (2021) - runoff",10,"Base Qof p_durable",9,"Base Qof bmr_demdur",10,"Mainwaring & Su (2021) - age_demo",9,"9",9,"Base Qof p_polity2",0.771,"Base Qof vdem_edcomp_thick",0.704,"Base Qof vdem_polyarchy",2.908,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",NA,NA,76.17,"Base Qof ideavt_presvt"
"185","Panama",2004,1,1,"Panama",7486.27675100538,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",5403.43017578125,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",63.387,"Base Qof wdi_popurb",0.74299997,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.30900001525879,"Mainwaring & Su (2021) - runoff",15,"Base Qof p_durable",14,"Base Qof bmr_demdur",15,"Mainwaring & Su (2021) - age_demo",14,"14",9,"Base Qof p_polity2",0.811,"Base Qof vdem_edcomp_thick",0.739,"Base Qof vdem_polyarchy",2.908,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",7,"Proyectado. Último valor disponible base Qof bti_foe",76.9,"Base Qof ideavt_presvt"
"186","Panama",2009,1,1,"Panama",9895.25478264183,"WDI Indicators - GDP per capita (constant 2015 US$) - NY.GDP.PCAP.KD",5810.31982421875,"Mainwaring & Su (2021) - WDI Indicators - GDP per capita (constant 2010 US$)",64.851,"Base Qof wdi_popurb",0.76899999,"Base Qof undp_hdi",0,1,"Mainwaring & Su (2021) - runoff","Mainwaring & Su (2021) - conc_elec",1,"Base Qof ideavt_prescv",3.53500008583069,"Mainwaring & Su (2021) - runoff",20,"Base Qof p_durable",19,"Base Qof bmr_demdur",20,"Mainwaring & Su (2021) - age_demo",19,"19",9,"Base Qof p_polity2",0.832,"Base Qof vdem_edcomp_thick",0.742,"Base Qof vdem_polyarchy",2.908,"Base Qof vdem_mecorrpt",NA,NA,0,"Base Qof nelda_mbbe",8,"Base Qof bti_foe",68.57,"Base Qof ideavt_presvt"
