"","cat_pais","ncat_eleccion","ncat_ronda","dico_debates_eleccion","eng_cat_pais","candidate_name","vote_share","party_name","status","compilador_vote_share","source_url_vote_share","source_str_vote_share"
"508","Honduras",2013,1,1,"Honduras","","0,1"," - PUD","Desafiante",NA,"","Friedenberg (2016b)"
"509","Honduras",2013,1,1,"Honduras",NA,"28,78","NA - LIBRE","Desafiante",NA,"","Friedenberg (2016b)"
"510","Honduras",2013,1,1,"Honduras","","13,43"," - PAC","Desafiante",NA,"","Friedenberg (2016b)"
"511","Honduras",2013,1,1,"Honduras","","0,2"," - ALIANZA","Desafiante",NA,"","Friedenberg (2016b)"
"512","Honduras",2017,1,1,"Honduras","Juan Orlando Hernández","42,95","Partido Nacional - NA","Incumbent",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"513","Honduras",2017,1,1,"Honduras",NA,"41,42","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"514","Mexico",1982,1,0,"Mexico",NA,"70,9","NA - PRI","Incumbente",NA,"","Seawright (2016)"
"515","Mexico",1982,1,0,"Mexico",NA,"15,7","NA - PAN",NA,NA,"","Seawright (2016)"
"516","Mexico",1988,1,0,"Mexico",NA,"50,36","NA - PRI","Incumbente",NA,"","Seawright (2016)"
"517","Mexico",1988,1,0,"Mexico",NA,"31,12","NA - PRD",NA,NA,"","Seawright (2016)"
"518","Mexico",1994,1,1,"Mexico","Ernesto Zedillo","48,69","Partido Revolucionario Institucional - PRI","Incumbente",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"519","Mexico",1994,1,1,"Mexico",NA,"25,92","NA - PAN",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"520","Mexico",2000,1,1,"Mexico","Vicente Fox","42,52","Partido Acción Nacional - PAN","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"521","Mexico",2000,1,1,"Mexico",NA,"36,11","NA - PRI","Incumbente",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"522","Mexico",2006,1,1,"Mexico","Felipe Calderón","35,89","Partido Acción Nacional - NA","Incumbent",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"523","Mexico",2006,1,1,"Mexico",NA,"35,31","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"524","Mexico",2012,1,1,"Mexico","Enrique Peña Nieto","38,91","Partido Revolucionario Institucional - NA","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"525","Mexico",2012,1,1,"Mexico",NA,"31,61","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"526","Mexico",2018,1,1,"Mexico","Andrés Manuel López Obrador","53,19","Morena - NA","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"527","Mexico",2018,1,1,"Mexico",NA,"22,27","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"528","Nicaragua",1984,1,0,"Nicaragua","Daniel Ortega","67","FSLN - ","",NA,"","Friedenberg (2016b)"
"529","Nicaragua",1984,1,0,"Nicaragua","Clemente Guido","14","PCN - ","",NA,"","Friedenberg (2016b)"
"530","Nicaragua",1990,1,1,"Nicaragua","Violeta Barrios","54,8","UNO - UNO","Desafiante",NA,"","Friedenberg (2016b)"
"531","Nicaragua",1990,1,1,"Nicaragua","Daniel Ortega","40,7","FSLN - FSLN","Incumbente",NA,"","Friedenberg (2016b)"
"532","Nicaragua",1996,1,0,"Nicaragua","Arnoldo Alemán","51,03","AL - PLC",NA,NA,"","Friedenberg (2016b)"
"533","Nicaragua",1996,1,0,"Nicaragua","Daniel Ortega","37,75","FSLN - FSLN","Desafiante",NA,"","Friedenberg (2016b)"
"534","Nicaragua",2001,1,0,"Nicaragua","Enrique Bolaños","56,3","AL - PLC","Incumbente",NA,"","Friedenberg (2016b)"
"535","Nicaragua",2001,1,0,"Nicaragua","Daniel Ortega","42,3","FSLN - FSLN","Desafiante",NA,"","Friedenberg (2016b)"
"536","Nicaragua",2006,1,1,"Nicaragua","Daniel Ortega","38","FSLN - FSLN","Desafiante",NA,"","Friedenberg (2016b)"
"537","Nicaragua",2006,1,1,"Nicaragua","Eduardo Montealegre","26","ALN - ALN","",NA,"","Friedenberg (2016b)"
"538","Nicaragua",2011,1,0,"Nicaragua","Daniel Ortega","62,5","FSLN - FSLN","Incumbente",NA,"","Friedenberg (2016b)"
"539","Nicaragua",2011,1,0,"Nicaragua","Fabio Gadea","31","PLI - PLI","Desafiante",NA,"","Friedenberg (2016b)"
"540","Nicaragua",2016,1,0,"Nicaragua","Daniel Ortega","72,44","FSLN","Incumbente","Carolina Franco","https://web.archive.org/web/20161114025014/http://www.cse.gob.ni/fri3/respres1.php","Archivo del CSE"
"541","Nicaragua",2016,1,0,"Nicaragua","Maximino Rodríguez","15,03","PLC","Desafiante","Carolina Franco","https://web.archive.org/web/20161114025014/http://www.cse.gob.ni/fri3/respres1.php","Archivo del CSE"
"542","Panama",1994,1,1,"Panama","Erenesto Pérez Baladares","33,3","Pueblo Unido (PRD en alianza con Partido Laborista y Partido Liberal Republicano) - Pueblo Unido","-",NA,"","Friedenberg (2016b)"
"543","Panama",1994,1,1,"Panama","Mireya Moscoso","29,1","Alianza Democratica (Partido Arnulfista, Partido Liberal Autentico, UDI, Partido Liberal) - Alianza Democratica","Incumbente",NA,"","Friedenberg (2016b)"
"544","Panama",1994,1,1,"Panama","Rubén Carles","16","Cambio 994 (Molirena, Partido Renovación Civilista, Morena) - Cambio 94","",NA,"","Friedenberg (2016b)"
"545","Panama",1994,1,1,"Panama","Samuel Lewis Galindo","1,7","Concertacion Nacional (Partido Solidaridad, Movimiento de Unidad Nacional) - Concertacion Nacional","",NA,"","Friedenberg (2016b)"
"546","Panama",1994,1,1,"Panama","Ruben Blades","17,1","Movimiento Papa Egoro - Movimiento Papa Egoro","",NA,"","Friedenberg (2016b)"
"547","Panama",1994,1,1,"Panama","Eduardo Vallarino","2,4","Partido Democrata Cristiano - PDC","",NA,"","Friedenberg (2016b)"
"548","Panama",1994,1,1,"Panama","Jose Muñoz","0,3","Partido Panameñista Autentico - PPA","",NA,"","Friedenberg (2016b)"
"549","Panama",1999,1,0,"Panama","Mireya Moscoso","44,81","Union por Panama (del Partido Arnulfista en alianza con Molinera, Morena y Cambio Democratico) - Union por Panama","Desafiante",NA,"","Friedenberg (2016b)"
"550","Panama",1999,1,0,"Panama","Martin Torrijos","37,82","Nueva Nacion (deol Partido Revolucionario Democratico en alianza con Movimiento Papa Egoro, Partido Solidaridad y Partido Liberal Nacional) - Nueva Nacion",NA,NA,"","Friedenberg (2016b)"
"551","Panama",1999,1,0,"Panama","Alberto Vallarino","17,3","Accion Opositora (alianza de PDC Partido Democrata Cristiano, Partido Renovacion Civilista y Partido Nacionalista Popular) - ","Desafiante",NA,"","Friedenberg (2016b)"
"552","Panama",2004,1,1,"Panama","Martin Torrijos","47,44","Patria Nueva (del PRD en alianza con Partido Popular) - Patria Nueva","Desafiante",NA,"","Friedenberg (2016b)"
"553","Panama",2004,1,1,"Panama","Jose Miguel Aleman","16,4","Vision de Pais (alianza de Partido Anrulfista, Molirena, Partido Liberal Nacional) - Vision de Pais","Incumbente",NA,"","Friedenberg (2016b)"
"554","Panama",2004,1,1,"Panama","Guillermo Endara","30,86","Partido Soldiaridad - Partido Soldiaridad","Desafiante",NA,"","Friedenberg (2016b)"
"555","Panama",2004,1,1,"Panama","Ricardo Martinelli","5,3","Cambio Democratico - Cambio Democratico","Desafiante",NA,"","Friedenberg (2016b)"
"556","Panama",2009,1,1,"Panama","Ricardo Martinelli","60,03","Alianza por el Cambio (del partido Cambio Democrático con Partido Panameñista, Molirena y Union Patriotica) - Alianza por el Cambio","Desafiante",NA,"","Friedenberg (2016b)"
"557","Panama",2009,1,1,"Panama","Balbina Herrera","37,65","Un pais para todos (PRD con Partido Popular y Partido Liberal) - Un pais para todos",NA,NA,"","Friedenberg (2016b)"
"558","Panama",2009,1,1,"Panama","Guillermo Endara","2,32","VMP - VMP","",NA,"","Friedenberg (2016b)"
"559","Panama",2014,1,1,"Panama","Juan Carlos Varela","39,09","Partido Panameñista - NA","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"560","Panama",2014,1,1,"Panama",NA,"31,28","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"561","Panama",2019,1,1,"Panama","Laurentino Cortizo","33,35","PRD - NA","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"562","Panama",2019,1,1,"Panama",NA,"30,99","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"563","Paraguay",1989,1,0,"Paraguay","Andrés Rodríguez","74,35","ANR - ANR","",NA,"","Friedenberg (2016a)"
"564","Paraguay",1989,1,0,"Paraguay","D Laíno","20","PLRA - PLRA","",NA,"","Friedenberg (2016a)"
"565","Paraguay",1989,1,0,"Paraguay","Anianiano D. Estigarribia","1,23","PLR - ","",NA,"","Friedenberg (2016a)"
"566","Paraguay",1989,1,0,"Paraguay","Fernando Vera","0,91","PRF - ","",NA,"","Friedenberg (2016a)"
"567","Paraguay",1989,1,0,"Paraguay","Secundino Nuñez","0,67","PDC - ","",NA,"","Friedenberg (2016a)"
"568","Paraguay",1989,1,0,"Paraguay","Carlos Ferreira Ibarra","0,42","PL - ","",NA,"","Friedenberg (2016a)"
"569","Paraguay",1989,1,0,"Paraguay","","0,29","PLRU - ","",NA,"","Friedenberg (2016a)"
"570","Paraguay",1989,1,0,"Paraguay","","0,08","PH - ","",NA,"","Friedenberg (2016a)"
"571","Paraguay",1993,1,1,"Paraguay","G Caballero","23,7","EN - ","",NA,"","Friedenberg (2016a)"
"572","Paraguay",1993,1,1,"Paraguay","Eduardo María Arce","0,2","PT - ","",NA,"","Friedenberg (2016a)"
"573","Paraguay",1993,1,1,"Paraguay","Ricardo Canese","0,2","CDS - ","",NA,"","Friedenberg (2016a)"
"574","Paraguay",1993,1,1,"Paraguay","Abraham Zapag Bazas","0,1","PL - ","",NA,"","Friedenberg (2016a)"
"575","Paraguay",1993,1,1,"Paraguay","Joel Atilio Cazal","0,1","MAPN - ","",NA,"","Friedenberg (2016a)"
"576","Paraguay",1993,1,1,"Paraguay","Leandro Jesús Prieto","0,1","MPSP - ","",NA,"","Friedenberg (2016a)"
"577","Paraguay",1993,1,1,"Paraguay","Gustavo Bader Ibañez","0,1","PNS - ","",NA,"","Friedenberg (2016a)"
"578","Paraguay",1993,1,1,"Paraguay","Juan Carlos Wasmosy","41,78","ANR-PC - ","Incumbente",NA,"","Friedenberg (2016a)"
"579","Paraguay",1993,1,1,"Paraguay","D Laíno","33,2","PLRA - ","Desafiante",NA,"","Friedenberg (2016a)"
"580","Paraguay",1998,1,1,"Paraguay","Raúl Cubas","55,35","ANR-PC - ","Incumbente",NA,"","Friedenberg (2016a)"
"581","Paraguay",1998,1,1,"Paraguay","D Laíno","43,88","PLRA-PEN - ",NA,NA,"","Friedenberg (2016a)"
"582","Paraguay",1998,1,1,"Paraguay","Luis Campos","0,49","PRF - ","",NA,"","Friedenberg (2016a)"
"583","Paraguay",1998,1,1,"Paraguay","Gustavo Bader Ibañez ","0,26","Partido Blanco - ","",NA,"","Friedenberg (2016a)"
"584","Paraguay",2003,1,1,"Paraguay","Nicanor Duarte Frutos","37,18","ANR-PC - ","Incumbent",NA,"","Friedenberg (2016a)"
"585","Paraguay",2003,1,1,"Paraguay","Julio César Franco","24,03","Partido Liberal Radical Auténtico - PLRA","Desafiante",NA,"","Friedenberg (2016a)"
"586","Paraguay",2003,1,1,"Paraguay","Pedro Fadul","21,3","Patria Querida - ","Desafiante",NA,"","Friedenberg (2016a)"
"587","Paraguay",2003,1,1,"Paraguay","Guillermo Sanchez Guffanti","13,5","UNACE - UNACE","Desafiante",NA,"","Friedenberg (2016a)"
"588","Paraguay",2008,1,1,"Paraguay","Fernando Lugo","41,19","PDC-APC - ","Desafiante",NA,"","Friedenberg (2016a)"
"589","Paraguay",2008,1,1,"Paraguay","Blanca Odelard","31,07","ANR-PC - ANR","Incumbent",NA,"","Friedenberg (2016a)"
"590","Paraguay",2008,1,1,"Paraguay","Lino Oviedo","22","UNACE - UNACE","Desafiante",NA,"","Friedenberg (2016a)"
"591","Paraguay",2013,1,1,"Paraguay","Horacio Cartes","45,68","ANR-PC - ANR","Desafiante",NA,"","Friedenberg (2016a)"
"592","Paraguay",2013,1,1,"Paraguay","Efrain Alegre","37,11","Alianza Paraguay Alegre - ",NA,NA,"","Friedenberg (2016a)"
"593","Paraguay",2013,1,1,"Paraguay","Mario Ferreiro","5,88","Avanza País - ","",NA,"","Friedenberg (2016a)"
"594","Paraguay",2013,1,1,"Paraguay","Carlos Ferreira Franco","0,18","Partido Humanista Paraguayo - PHP","",NA,"","Friedenberg (2016a)"
"595","Paraguay",2013,1,1,"Paraguay","Lino Oviedo","0,81","UNACE - UNACE","",NA,"","Friedenberg (2016a)"
"596","Paraguay",2013,1,1,"Paraguay","Miguel Carrizosa","1,12","Patria Querida - ","",NA,"","Friedenberg (2016a)"
"597","Paraguay",2013,1,1,"Paraguay","Ricardo Martin Almada","0,11","Partido Blanco - ","",NA,"","Friedenberg (2016a)"
"598","Paraguay",2013,1,1,"Paraguay","Eduardo María Arce","0,12","Partido de los Trabajadores - PT","",NA,"","Friedenberg (2016a)"
"599","Paraguay",2013,1,1,"Paraguay","Anibal Carrillo","3,3","Concertación Nacional Frente Guasu - ","",NA,"","Friedenberg (2016a)"
"600","Paraguay",2013,1,1,"Paraguay","Atanasio Galeano ","0,1","Partido Patria Libre - ","",NA,"","Friedenberg (2016a)"
"601","Paraguay",2013,1,1,"Paraguay","Lilian Soto Badaui","0,16","Movimiento Kuña Pyrenda - ","",NA,"","Friedenberg (2016a)"
"602","Paraguay",2018,1,1,"Paraguay","Mario Abdo Benítez","46,42","ANR-PC - NA","Incumbent",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"603","Paraguay",2018,1,1,"Paraguay",NA,"43,04","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"604","Paraguay",2023,1,1,"Paraguay","Santiago Peña","42,74","ANR-PC - NA","Incumbent",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"605","Paraguay",2023,1,1,"Paraguay",NA,"27,48","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"606","Peru",1980,1,0,"Peru","Fernando Belaúnde Terry","44,93","Accion Popular - AP","-",NA,"","Friedenberg (2016a)"
"607","Peru",1980,1,0,"Peru",NA,"27,24","APRA - APRA",NA,NA,"","Friedenberg (2016a)"
"608","Peru",1980,1,0,"Peru","","9,6","Partido Popular Cristiano - PPC","",NA,"","Friedenberg (2016a)"
"609","Peru",1980,1,0,"Peru","","6,3","Izquierda Unida - IU","",NA,"","Friedenberg (2016a)"
"610","Peru",1985,1,0,"Peru","Alan García","53,1","APRA - APRA","Desafiante",NA,"","Friedenberg (2016a)"
"611","Peru",1985,1,0,"Peru",NA,"24,69","Izquierda Unida - IU","Desafiante",NA,"","Friedenberg (2016a)"
"612","Peru",1985,1,0,"Peru","","7,2","Accion Popular - AP","Incumbente",NA,"","Friedenberg (2016a)"
"613","Peru",1985,1,0,"Peru","","11,9","Partido Popular Cristiano - PPC","",NA,"","Friedenberg (2016a)"
"614","Peru",1990,1,0,"Peru",NA,"32,61","Fredemo - Fredemo",NA,NA,"","Friedenberg (2016a)"
"615","Peru",1990,1,0,"Peru","Alberto Fujimori","29","Cambio 90/NM/C90/Peru 2000 - Cambio90","Desafiante",NA,"","Friedenberg (2016a)"
"616","Peru",1990,1,0,"Peru","","8,2","Izquierda Unida - IU","",NA,"","Friedenberg (2016a)"
"617","Peru",1990,1,0,"Peru","","22,5","APRA - APRA","",NA,"","Friedenberg (2016a)"
"618","Peru",1990,2,1,"Peru","Alberto Fujimori","62,32","C90 - Cambio90","Desafiante",NA,"","Friedenberg (2016a)"
"619","Peru",1990,2,1,"Peru",NA,"37,68","Fredemo - Fredemo",NA,NA,"","Friedenberg (2016a)"
"620","Peru",1995,1,0,"Peru","Alberto Fujimori","64,42","C90-NM - Cambio90","Incumbente",NA,"","Friedenberg (2016a)"
"621","Peru",1995,1,0,"Peru",NA,"21,81","Union por el Peru - UPP","Desafiante",NA,"","Friedenberg (2016a)"
"622","Peru",1995,1,0,"Peru","","4,1","APRA - APRA","Desafiante",NA,"","Friedenberg (2016a)"
"623","Peru",1995,1,0,"Peru","","1,7","Accion Popular - AP","Desafiante",NA,"","Friedenberg (2016a)"
"624","Peru",1995,1,0,"Peru","","0,6","Izquierda Unida - IU","Desafiante",NA,"","Friedenberg (2016a)"
"625","Peru",1995,1,0,"Peru","","3,3","Peru Posible - PP","Desafiante",NA,"","Friedenberg (2016a)"
"626","Peru",1995,1,0,"Peru","","2,4","Mov Obras - Mov Obras","Desafiante",NA,"","Friedenberg (2016a)"
"627","Peru",2000,1,0,"Peru","Alberto Fujimori","49,87","Alberto Fujimori - Cambio90","Incumbente",NA,"","Friedenberg (2016a)"
"628","Peru",2000,1,0,"Peru",NA,"40,24","Peru Posible - PP","Desafiante",NA,"","Friedenberg (2016a)"
"629","Peru",2000,1,0,"Peru","","1,4","APRA - APRA","Desafiante",NA,"","Friedenberg (2016a)"
"630","Peru",2000,1,0,"Peru","","0,4","Accion Popular - AP","Desafiante",NA,"","Friedenberg (2016a)"
"631","Peru",2000,1,0,"Peru","","3","Somos Peru - SP","Desafiante",NA,"","Friedenberg (2016a)"
"632","Peru",2000,2,0,"Peru","Alberto Fujimori","74,33","C90-NM - Cambio90","Incumbent",NA,"","Friedenberg (2016a)"
"633","Peru",2000,2,0,"Peru",NA,"25,67","Peru Posible - PP","Desafiante",NA,"","Friedenberg (2016a)"
"634","Peru",2001,1,0,"Peru","Alejandro Toledo","36,51","Peru Posible - PP","Desafiante",NA,"","Friedenberg (2016a)"
"635","Peru",2001,1,0,"Peru",NA,"25,78","APRA - APRA",NA,NA,"","Friedenberg (2016a)"
"636","Peru",2001,1,0,"Peru","","24,3","Unidad Nacional - UN","",NA,"","Friedenberg (2016a)"
"637","Peru",2001,1,0,"Peru","","9,84"," - FIM","",NA,"","Friedenberg (2016a)"
"638","Peru",2001,2,1,"Peru","Alejandro Toledo","53,08","Perú Posible - PP","Desafiante",NA,"","Friedenberg (2016a)"
"639","Peru",2001,2,1,"Peru",NA,"46,92","APRA - APRA",NA,NA,"","Friedenberg (2016a)"
"640","Peru",2006,1,0,"Peru",NA,"30,62","Union por el Peru - UPP",NA,NA,"","Friedenberg (2016a)"
"641","Peru",2006,1,0,"Peru","Alan García","24,32","APRA - APRA","Desafiante",NA,"","Friedenberg (2016a)"
"642","Peru",2006,1,0,"Peru","","23,8","Unidad Nacional - UN","",NA,"","Friedenberg (2016a)"
"643","Peru",2006,1,0,"Peru","","7,4","Alianza por el Futuro / Cambio 90, Nueva Mayoría y Sí Cumple - Alianza por el Futuro","",NA,"","Friedenberg (2016a)"
"644","Peru",2006,1,0,"Peru","","5,8","Frente de Centro / Acción Popular, Partido Democrático Somos Perú y Coordinadora Nacional de Independientes - Frente de Centro","",NA,"","Friedenberg (2016a)"
"645","Peru",2006,2,1,"Peru","Alan García","52,63","APRA - APRA","Desafiante",NA,"","Friedenberg (2016a)"
"646","Peru",2006,2,1,"Peru",NA,"47,37","Union por el Peru - UPP",NA,NA,"","Friedenberg (2016a)"
"647","Peru",2011,1,1,"Peru","Ollanta Humala","31,7","Partido Nacionalissta Peruano / Gana Peru - GP","Desafiante",NA,"","Friedenberg (2016a)"
"648","Peru",2011,1,1,"Peru",NA,"23,55","Fuerza 2011 /  Fuerza 2011 y Renovación Nacional. - Fuerza 2011",NA,NA,"","Friedenberg (2016a)"
"649","Peru",2011,1,1,"Peru","","15,63","Perú Posible - PP","",NA,"","Friedenberg (2016a)"
"650","Peru",2011,1,1,"Peru","","18,51","Alianza por el Gran Cambio / Alianza para el Progreso, Partido Humanista Peruano, Partido Popular Cristiano y Restauración Nacional - Alianza por el Gran Cambio","",NA,"","Friedenberg (2016a)"
"651","Peru",2011,1,1,"Peru","","9,83","Solidaridad Nacional / Cambio 90, Partido Solidaridad Nacional, Siempre Unidos, Todos por Perú y Unión por el Perú. - Solidaridad Nacional","",NA,"","Friedenberg (2016a)"
"652","Peru",2011,2,1,"Peru","Ollanta Humala","51,44","Partido Nacionalissta Peruano / Gana Peru - GP","Desafiante",NA,"","Friedenberg (2016a)"
"653","Peru",2011,2,1,"Peru",NA,"48,56","Fuerza 2011 /  Fuerza 2011 y Renovación Nacional. - Fuerza 2011",NA,NA,"","Friedenberg (2016a)"
"654","Peru",2016,1,1,"Peru",NA,"39,86","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"655","Peru",2016,1,1,"Peru",NA,"21,05","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"656","Peru",2016,2,1,"Peru","Pedro Pablo Kuczynski","50,12","Peruanos por el Kambio - NA","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"657","Peru",2016,2,1,"Peru",NA,"49,88","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"658","Peru",2021,1,1,"Peru",NA,"18,92","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"659","Peru",2021,1,1,"Peru",NA,"13,41","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"660","Peru",2021,2,1,"Peru","Pedro Castillo","50,13","Perú LIbre - NA","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"661","Peru",2021,2,1,"Peru",NA,"49,87","NA - NA",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"662","Republica Dominicana",1978,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"663","Republica Dominicana",1982,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"664","Republica Dominicana",1986,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"665","Republica Dominicana",1990,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"666","Republica Dominicana",1994,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"667","Republica Dominicana",1996,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"668","Republica Dominicana",1996,2,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"669","Republica Dominicana",2000,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"670","Republica Dominicana",2004,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"671","Republica Dominicana",2008,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"672","Republica Dominicana",2012,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"673","Republica Dominicana",2016,1,1,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"674","Republica Dominicana",2020,1,0,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA
"675","Uruguay",1984,1,1,"Uruguay","Julio Maria Sanguinetti","41,22","Partido Colorado - Colorado","-",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231067","Freidenberg (2024)"
"676","Uruguay",1984,1,1,"Uruguay",NA,"35,04","NA - Blanco",NA,NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231068","Freidenberg (2024)"
"677","Uruguay",1989,1,1,"Uruguay","Luis Alberto Lacalle Herrera","38,11","Partido Nacional - Blanco","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231069","Freidenberg (2024)"
"678","Uruguay",1989,1,1,"Uruguay",NA,"30,1","NA - Colorado","Incumbente",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231070","Freidenberg (2024)"
"679","Uruguay",1994,1,1,"Uruguay","Julio Maria Sanguinetti","32,35","Partido Colorado - Colorado","Desafiante",NA,"https://docs.google.com/spreadsheets/d/1dHGOkLPw5adHjyrGcbrwRQ3dSmeBgGb2/edit?gid=1202231021#gid=1202231071","Freidenberg (2024)"
